"post_id","article_title","article_slug","featured_image_id","featured_image_url"
"138014","Why We Should Celebrate the Wealthy Going to Space","why-we-should-celebrate-the-wealthy-going-to-space","138016","https://www.theobjectivestandard.com/wp-content/uploads/2020/06/Why-We-Should-Celebrate-the-Wealthy-Going-to-Space.png"
"138030","We’re Moving TOS-Con to 2021","were-moving-tos-con-to-2021","138032","https://www.theobjectivestandard.com/wp-content/uploads/2020/06/We’re-Moving-TOS-Con-to-2021.png"
"140290","George Floyd, Revolutions, and the Path to Justice","george-floyd-revolutions-and-the-path-to-justice","140292","https://www.theobjectivestandard.com/wp-content/uploads/2020/06/George-Floyd-Revolutions-and-the-Path-to-Justice.jpg"
"140304","<em>Shane</em> by Jack Schaefer","shane-by-jack-schaefer","140306","https://www.theobjectivestandard.com/wp-content/uploads/2020/06/Shane-by-Jack-Shaefer.jpg"
"140310","Be Like Water: The Inspiring Legend of Bruce Lee","be-like-water-the-inspiring-legend-of-bruce-lee","140312","https://www.theobjectivestandard.com/wp-content/uploads/2020/06/Be-Like-Water-The-Inspiring-Legend-of-Bruce-Lee.jpg"
"140451","<em>The Diversity Delusion: How Race and Gender Pandering Corrupt the University and Undermine Our Culture</em> by Heather Mac Donald","the-diversity-delusion-how-race-and-gender-pandering-corrupt-the-university-and-undermine-our-culture-by-heather-mac-donald","140453","https://www.theobjectivestandard.com/wp-content/uploads/2020/06/The-Diversity-Delusion-How-Race-and-Gender-Pandering-Corrupt-the-University-and-Undermine-Our-Culture.jpg"
"140454","Britain and All Western Countries Should Support Hong Kong’s Struggle to Escape Chinese Oppression","britain-and-all-western-countries-should-support-hong-kongs-struggle-to-escape-chinese-oppression","140456","https://www.theobjectivestandard.com/wp-content/uploads/2020/06/Britain-and-All-Western-Countries-Should-Support-Hong-Kong’s-Struggle-to-Escape-Chinese-Oppression.jpg"
"140581","Kyle Steele on VanDamme Academy’s Response to COVID-19","kyle-steele-on-vandamme-academys-response-to-covid-19","140583","https://www.theobjectivestandard.com/wp-content/uploads/2020/07/Kyle-Steele-on-VanDamme-Academy’s-Response-to-COVID-19.jpg"
"140584","<em>Firefly</em>, created by Joss Whedon","firefly-by-joss-whedon","140586","https://www.theobjectivestandard.com/wp-content/uploads/2020/07/Firefly-by-Joss-Wheedon.jpg"
"140680","Thank You, Big Tech, for Unfriending China","thank-you-big-tech-for-unfriending-china","140682","https://www.theobjectivestandard.com/wp-content/uploads/2020/07/Thank-You-Big-Tech-for-Unfriending-China.jpg"
"141020","<em>Reimagining Capitalism in a World on Fire</em> by Rebecca Henderson","reimagining-capitalism-in-a-world-on-fire-by-rebecca-henderson","141022","https://theobjectivestandard.com/wp-content/uploads/2020/07/Reimagining-Capitalism-in-a-World-on-Fire-by-Rebecca-Henderson.jpg"
"141116","<em>Heroes, Legends, Champions: Why Heroism Matters</em> by Andrew Bernstein","heroes-legends-champions-why-heroism-matters-by-andrew-bernstein","133204","https://www.theobjectivestandard.com/wp-content/uploads/2020/03/How-Heroes-Improve-Our-Lives-An-Interview-with-Andrew-Bernstein.jpg"
"141118","Raise a Glass of Trader José’s in Support of this ‘Fearless Flyer’","raise-a-glass-of-trader-joses-in-support-of-this-fearless-flyer","141119","https://theobjectivestandard.com/wp-content/uploads/2020/07/Raise-a-Glass-in-Support-of-this-Fearless-Flyer.jpg"
"141188","Jeff Bezos’s Beautiful Defense of American Entrepreneurialism","jeff-bezoss-beautiful-defense-of-american-entrepreneurialism","141189","https://theobjectivestandard.com/wp-content/uploads/2020/08/Jeff-Bezos’s-Beautiful-Defense-of-American-Entrepreneurialism.jpg"
"141198","<em>Black Lies Matter: Why Lies Matter to the Race Grievance Industry</em> by Taleeb Starkes","black-lies-matter-why-lies-matter-to-the-race-grievance-industry-by-taleeb-starkes","141199","https://theobjectivestandard.com/wp-content/uploads/2020/08/Black-Lies-Matter-Why-Lies-Matter-to-the-Race-Grievance-Industry-by-Taleeb-Starkes.jpg"
"141201","<em>Animal Crossing: New Horizons</em> by Nintendo EPD","animal-crossing-new-horizons-by-nintendo-epd","141202","https://theobjectivestandard.com/wp-content/uploads/2020/08/Animal-Crossing-New-Horizons-by-Nintendo-EPD-2.jpg"
"141235","<em>And Then He Shot His Cousin</em> by Jeremiah Cobra","and-then-he-shot-his-cousin-by-jeremiah-cobra","141237","https://theobjectivestandard.com/wp-content/uploads/2020/08/And-Then-He-Shot-His-Cousin-by-Jeremiah-Cobra.png"
"141285","To Black Lives Matter, No Lives Matter","to-black-lives-matter-no-lives-matter","141286","https://theobjectivestandard.com/wp-content/uploads/2020/08/To-Black-Lives-Matter-No-Lives-Matter.jpg"
"141327","From the Editor, Fall 2020","from-the-editor-fall-2020","141394","https://theobjectivestandard.com/wp-content/uploads/2020/08/From-the-Editor-Fall-2020.jpg"
"141239","Isambard Kingdom Brunel’s Bridges to the Future","isambard-kingdom-brunels-bridges-to-the-future","141240","https://theobjectivestandard.com/wp-content/uploads/2020/08/Isambard-Kingdom-Brunel.jpg"
"141245","John Singer Sargent and the Art of Elegance","john-singer-sargent-and-the-art-of-elegance","141246","https://theobjectivestandard.com/wp-content/uploads/2020/08/John-Singer-Sargent-and-the-Art-of-Elegance.jpg"
"141321","The Assault on Corporations","the-assault-on-corporations","141373","https://theobjectivestandard.com/wp-content/uploads/2020/08/V15N3-COVER-promobanner-apple_only_2560x1520.jpg"
"141535","<em>The Death of Stalin</em> by Armando Iannucci","the-death-of-stalin-by-armando-iannucci","141537","https://theobjectivestandard.com/wp-content/uploads/2020/08/death-of-stalin.png"
"141595","Remembering Grant Imahara: Mythbuster Extraordinaire","remembering-grant-imahara-mythbuster-extraordinaire","141597","https://theobjectivestandard.com/wp-content/uploads/2020/09/Remembering-Grant-Imahara-Mythbuster-Extraordinaire-2.jpg"
"141637","We Can’t Fight Racism by Engaging in Racism","we-cant-fight-racism-by-engaging-in-racism","141640","https://theobjectivestandard.com/wp-content/uploads/2020/09/We-Cant-Fight-Racism-by-Enging-in-Racism.jpg"
"141661","CJ Pearson Identifies a Cause of 9/11—but Not the Fundamental Cause","cj-pearson-identifies-a-cause-of-9-11-but-not-the-fundamental-cause","141662","https://theobjectivestandard.com/wp-content/uploads/2020/09/CJ-Pearson-Identifies-a-Cause-of-911—but-Not-the-Fundamental-Cause.png"
"141690","Tom Brady’s First-Handed Approach to Achievement","tom-bradys-first-handed-approach-to-achievement","141692","https://theobjectivestandard.com/wp-content/uploads/2020/09/Tom-Brady’s-First-Handed-Approach-to-Achievement.jpg"
"141712","How Travel Can Foster a Personal Renaissance","how-travel-can-foster-a-personal-renaissance","141713","https://theobjectivestandard.com/wp-content/uploads/2020/09/How-Travel-Can-Foster-a-Personal-Renaissance.jpg"
"141774","<em>Facets of Ayn Rand: Memoirs by Mary Ann Sures and Charles Sures</em>","facets-of-ayn-rand-memoirs-by-mary-ann-sures-and-charles-sures","141775","https://theobjectivestandard.com/wp-content/uploads/2020/09/Facets-of-Ayn-Rand.jpg"
"141829","<em>Mulan</em> (2020) Sullies the Legacy of a Heroine","mulan-2020-sullies-the-legacy-of-a-heroine","141832","https://theobjectivestandard.com/wp-content/uploads/2020/10/Mulan-2020-Sullies-the-Legacy-of-a-Heroine.jpg"
"141828","<em>Cynical Theories: How Activist Scholarship Made Everything about Race, Gender, and Identity—and Why This Harms Everybody</em> by Helen Pluckrose and James Lindsay","cynical-theories-how-activist-scholarship-made-everything-about-race-gender-and-identity-and-why-this-harms-everybody-by-helen-pluckrose-and-james-lindsay","141830","https://theobjectivestandard.com/wp-content/uploads/2020/10/cynical-theories.jpg"
"141859","Reinventing Flight: An Interview with Blake Scholl","reinventing-flight-an-interview-with-blake-scholl","142448","https://theobjectivestandard.com/wp-content/uploads/2020/10/Reinventing-Flight-2.jpg"
"141881","The Assault on Rideshare Companies and Drivers","the-assault-on-rideshare-companies-and-drivers","141882","https://theobjectivestandard.com/wp-content/uploads/2020/10/Campaigns-against-Rideshare-Companies-are-Immoral.jpg"
"141901","Updates on Courses at Objective Standard Institute","updates-on-courses-at-objective-standard-institute","141903","https://theobjectivestandard.com/wp-content/uploads/2020/10/OSI-Courses.jpg"
"141900","Carl Barney on the Ayn Rand Institute and Craig Biddle","carl-barney-on-the-ayn-rand-institute-and-craig-biddle","141907","https://theobjectivestandard.com/wp-content/uploads/2020/10/Carl-Barney-on-the-Ayn-Rand-Institute-and-Craig-Biddle-1.jpg"
"141985","Three Symphonies to Help You Triumph","three-symphonies-to-help-you-triumph","141988","https://theobjectivestandard.com/wp-content/uploads/2020/10/Three-Symphonies-to-Help-You-Triumph.jpg"
"141993","Bullies, Looters, Mobs: The Anti-American Essence of BLM","bullies-looters-mobs-the-anti-american-essence-of-blm","141994","https://theobjectivestandard.com/wp-content/uploads/2020/10/Bullies-Looters-Mobs.jpg"
"142023","FEE Launches Webinars and Workshops for High Schoolers","fee-launches-webinars-and-workshops-for-high-schoolers","142024","https://theobjectivestandard.com/wp-content/uploads/2020/10/FEE-Launches-Webinars-and-Workshops-for-High-Schoolers.png"
"142075","<em>Blazing Saddles</em>, Directed by Mel Brooks","blazing-saddles-directed-by-mel-brooks","142076","https://theobjectivestandard.com/wp-content/uploads/2020/10/Blazing-Saddles.jpg"
"142071","HCQ and COVID-19: What Does the Evidence Show?","hcq-and-covid-19-what-does-the-evidence-show","142072","https://theobjectivestandard.com/wp-content/uploads/2020/10/HCQ-and-Covid-19-What-Does-the-Evidence-Show.jpg"
"142084","Thinking Critically about Climate Change","thinking-critically-about-climate-change","142085","https://theobjectivestandard.com/wp-content/uploads/2020/10/Thinking-Critically-about-Climate-Change.jpg"
"142087","Life in No-Lockdown Sweden","life-in-no-lockdown-sweden","142090","https://theobjectivestandard.com/wp-content/uploads/2020/10/Life-in-No-Lockdown-Sweden-1.jpg"
"142156","<em>Spotlight</em> by Tom McCarthy and Josh Singer","spotlight-by-tom-mccarthy-and-josh-singer","142157","https://theobjectivestandard.com/wp-content/uploads/2020/10/Spotlight.jpg"
"142227","<em>The Property Species: Mine, Yours, and the Human Mind</em> by Bart J. Wilson","the-property-species-mine-yours-and-the-human-mind-by-bart-j-wilson","142228","https://theobjectivestandard.com/wp-content/uploads/2020/11/The-Property-Species-Mine-Yours-and-the-Human-Mind.jpg"
"142303","Sweden Hasn’t ‘Failed Its People,’ It Has Protected Their Rights","sweden-hasnt-failed-its-people-it-has-protected-their-rights","142305","https://theobjectivestandard.com/wp-content/uploads/2020/11/Sweden-Hasn’t-‘Failed-Its-People’-It-Has-Protected-Their-Rights.jpg"
"142306","The Immorality of Universal Basic Income","the-immorality-of-universal-basic-income","142308","https://theobjectivestandard.com/wp-content/uploads/2020/11/Andrew-Yang-UBI.jpg"
"142406","The Pattern Day Trader Rule Hinders Financial Independence","the-pattern-day-trader-rule-hinders-financial-independence","142408","https://theobjectivestandard.com/wp-content/uploads/2020/11/The-Pattern-Day-Trader-Rule-Hinders-Financial-Independence.jpg"
"142338","Five Phenomenal Long-Form Rock Songs","five-phenomenal-long-form-rock-songs","142351","https://theobjectivestandard.com/wp-content/uploads/2020/11/Five-Phenomenal-Long-Form-Rock-Songs.jpg"
"142353","Corporations and Political Corruption: The Curse of Cronyism and How to End It","corporations-and-political-corruption-the-curse-of-cronyism-and-how-to-end-it","142355","https://theobjectivestandard.com/wp-content/uploads/2020/11/Corporations-and-Political-Corruption-The-Curse-of-Cronyism-and-How-to-End-It.jpg"
"142343","Ex-Muslims on the Front Lines in the Battle for Civil Society","ex-muslims-on-the-front-lines-in-the-battle-for-civil-society","142346","https://theobjectivestandard.com/wp-content/uploads/2020/11/Ex-Muslims-on-the-Front-Lines-in-the-Battle-for-Civil-Society.jpg"
"142425","From the Editor, Winter 2020","from-the-editor-winter-2020","142426","https://theobjectivestandard.com/wp-content/uploads/2020/11/V15N4-COVER-WEB-2560x1520-1.jpg"
"142788","Your New Alternative for Advancing Objectivism","your-new-alternative-for-advancing-objectivism","142797","https://theobjectivestandard.com/wp-content/uploads/2020/12/OSI-Donation-Thumbnail-01-1.png"
"142888","<em>Ordinary People</em> (1980), Directed by Robert Redford","ordinary-people-1980-directed-by-robert-redford","142889","https://theobjectivestandard.com/wp-content/uploads/2020/12/Ordinary-People.jpg"
"142892","Discovering the Good: Morality, and Where It Comes From","discovering-the-good-morality-and-where-it-comes-from","143024","https://theobjectivestandard.com/wp-content/uploads/2020/12/f900e633-301b-4870-b527-d18ca88972bd.jpg"
"143013","Was Breonna Taylor a Victim of Systemic Racism?","was-breonna-taylor-a-victim-of-systemic-racism","143014","https://theobjectivestandard.com/wp-content/uploads/2020/12/Was-Breonna-Taylor-a-Victim-of-Systemic-Racism_.jpg"
"143020","<em>Chernobyl</em>, by Craig Mazin","chernobyl-by-craig-mazin","143022","https://theobjectivestandard.com/wp-content/uploads/2020/12/Chernobyl-by-Craig-Mazin.jpg"
"143095","<em>The Meritocracy Trap</em> by Daniel Markovits","the-meritocracy-trap-by-daniel-markovits","143100","https://theobjectivestandard.com/wp-content/uploads/2020/12/the-meritocracy-trap.png"
"143385","Nintendo Ends Mario-Tocracy with ‘Woke’ Rereleases","nintendo-ends-mario-tocracy-with-woke-rereleases","143386","https://theobjectivestandard.com/wp-content/uploads/2020/12/Nintendo-Ends-Mario-Tocracy-with-‘Woke-Rereleases.png"
"143467","Capitalism’s Greatest Hits: The Top Five Heartwarming Holiday Ads of All Time","capitalisms-greatest-hits-the-top-five-most-heartwarming-holiday-ads-of-all-time","143469","https://theobjectivestandard.com/wp-content/uploads/2020/12/Greatest-Christmas-Ads-of-All-Time.png"
"144319","CDC Recommends against Americans Making New Year’s Resolutions","cdc-recommends-against-americans-making-new-years-resolutions","144320","https://theobjectivestandard.com/wp-content/uploads/2020/12/CDC-Recommends-against-Americans-Making-New-Years-Resolutions-1.jpg"
"143092","<em>The Revenant: A Novel of Revenge</em> by Michael Punke","the-revenant-by-michael-punke","143091","https://theobjectivestandard.com/wp-content/uploads/2020/12/The-Revenant-by-Michael-Punke.jpg"
"144369","Five Amazing Things that Happened in 2020","five-amazing-things-that-happened-in-2020","144372","https://theobjectivestandard.com/wp-content/uploads/2021/01/Five-Amazing-Things-that-Happened-in-2020.jpg"
"144374","How TOS-Con Changed My Life","how-tos-con-changed-my-life","144376","https://theobjectivestandard.com/wp-content/uploads/2021/01/How-a-Philosophy-Conference-Changed-My-Life.jpg"
"144450","<em>Freedom: An Unruly History</em> by Annelien de Dijn","freedom-an-unruly-history-by-annelien-de-dijn","144451","https://theobjectivestandard.com/wp-content/uploads/2021/01/Freedom-An-Unruly-History-by-Annelien-de-Dijn.png"
"144458","<em>Hercules</em>, Directed by Ron Clements and John Musker","hercules-directed-by-ron-clements-and-john-musker","144459","https://theobjectivestandard.com/wp-content/uploads/2021/01/Hercules.jpg"
"144530","<em>Wonder Woman 1984</em>, Written and Directed by Patty Jenkins","wonder-woman-1984-written-and-directed-by-patty-jenkins","144531","https://theobjectivestandard.com/wp-content/uploads/2021/01/Wonder-Woman-1984.jpg"
"144541","On Accusations of Racism in the Classical Music Industry","on-accusations-of-racism-in-the-classical-music-industry","144542","https://theobjectivestandard.com/wp-content/uploads/2021/01/On-Accusations-of-Racism-in-the-Classical-Music-Industry.jpg"
"144549","Cal Newport to Speak at TOS-Con 2021","cal-newport-to-speak-at-tos-con-2021","144550","https://theobjectivestandard.com/wp-content/uploads/2021/01/140778718_245633033606196_5347873658140108910_o.jpg"
"144609","Per-Worker Productivity Compared: Fossil Fuels versus Wind and Solar","per-worker-productivity-compared-fossil-fuels-versus-wind-and-solar","144619","https://theobjectivestandard.com/wp-content/uploads/2021/02/shutterstock_243400993.jpg"
"144536","Letter to the Editor: How to Evaluate the Black Lives Matter Movement","letter-to-the-editor-how-to-evaluate-the-black-lives-matter-movement","114853","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Letter-to-the-Editor.jpg"
"144642","George Reisman on Ludwig von Mises, Ayn Rand, and Capitalism","george-reisman-on-ludwig-von-mises-ayn-rand-and-capitalism","144643","https://theobjectivestandard.com/wp-content/uploads/2021/02/George-Reisman-on-Economics-Individual-Rights-and-Intellectual-Development.jpg"
"144682","<em>A Glorious Liberty: Frederick Douglass and the Fight for an Antislavery Constitution</em> by Damon Root","a-glorious-liberty-frederick-douglass-and-the-fight-for-an-antislavery-constitution-by-damon-root","144683","https://theobjectivestandard.com/wp-content/uploads/2021/02/A-Glorious-Liberty-Frederick-Douglass-and-the-Fight-for-an-Antislavery-Constitution.png"
"143086","Letter to the Editor: Where Are the Protests in Response to Lockdowns?","letter-to-the-editor-where-are-the-protests-in-response-to-lockdowns","143087","https://theobjectivestandard.com/wp-content/uploads/2020/12/Where-Are-the-Protests-in-Response-to-Lockdowns_.jpg"
"144718","Introducing OSI’s Republic of Letters","introducing-osis-republic-of-letters","144723","https://theobjectivestandard.com/wp-content/uploads/2021/02/Introducing-OSIs-Republic-of-Letters.jpg"
"144720","<em>The Iron Lady</em>, Written by Abi Morgan","the-iron-lady-written-by-abi-morgan","144734","https://theobjectivestandard.com/wp-content/uploads/2021/02/ironlady.jpg"
"144913","God vs. Ayn Rand: A Fireside Chat with Dennis Prager and Craig Biddle","god-vs-ayn-rand-a-fireside-chat-with-dennis-prager-and-craig-biddle","144918","https://theobjectivestandard.com/wp-content/uploads/2021/02/IMG-9124.jpg"
"144796","From the Editor, Spring 2021","from-the-editor-spring-2021","145177","https://theobjectivestandard.com/wp-content/uploads/2021/02/V16N1-COVER-WEB-BANNER2.jpg"
"144783","Common Sense for Objectivists: Five Reasons for Fans of Ayn Rand to Study Thomas Reid","common-sense-for-objectivists-five-reasons-for-fans-of-ayn-rand-to-study-thomas-reid","144992","https://theobjectivestandard.com/wp-content/uploads/2021/02/Common-Sense-for-Objectivists.jpg"
"144801","Walter Williams: Intransigent Individualist","walter-williams-intransigent-individualist","145040","https://theobjectivestandard.com/wp-content/uploads/2021/02/Walter-Williams-Intransigent-Individualist-1.jpeg"
"145132","<em>Sophocles: Oedipus the King, A New Verse Translation</em> by David Kovacs","sophocles-oedipus-the-king-a-new-verse-translation-by-david-kovacs","145215","https://theobjectivestandard.com/wp-content/uploads/2021/03/oedipus-1.png"
"145129","<em>Phineas and Ferb</em> by Dan Povenmire and Jeff ‘Swampy’ Marsh","phineas-and-ferb-by-dan-povenmire-and-jeff-swampy-marsh","145218","https://theobjectivestandard.com/wp-content/uploads/2021/03/PikPng.com_phineas-png_4365951.jpg"
"145269","<em>Secrets of the Magna Carta</em>, Written by Martin Durkin","secrets-of-the-magna-carta-written-by-martin-durkin","145276","https://theobjectivestandard.com/wp-content/uploads/2021/03/S_906_478_MagnaCarta_4k.jpg"
"145442","<em>WandaVision</em>, Created by Jac Schaeffer","wandavision-created-by-jac-schaeffer","145475","https://theobjectivestandard.com/wp-content/uploads/2021/03/wvempire-1.jpg"
"145695","End the Injustice of Civil Asset Forfeiture","end-the-injustice-of-civil-asset-forfeiture","145698","https://theobjectivestandard.com/wp-content/uploads/2021/03/shutterstock_1936276069.jpg"
"145701","Celebrating Progress and Combating Complacency: An Interview with Virginia Postrel","celebrating-progress-and-combating-complacency-an-interview-with-virginia-postrel","145702","https://theobjectivestandard.com/wp-content/uploads/2021/03/Human-Progress-and-Combating-Complacency-An-Interview-with-Virginia-Postrel-.jpg"
"145776","“Understanding Ayn Rand”: A Powerful PragerU Video","understanding-ayn-rand-a-powerful-prageru-video","145980","https://theobjectivestandard.com/wp-content/uploads/2021/03/Glorai-Alvarez-2-1.png"
"145775","Heard the news? TOS-Con’s early-bird discounts have been extended!","heard-the-news-tos-cons-early-bird-discounts-have-been-extended","145778","https://theobjectivestandard.com/wp-content/uploads/2021/03/Heard-the-news-about-TOS-Cons-early-bird-discounts.jpg"
"145854","<em>We the Living</em> vs. Lockdowns","we-the-living-vs-lockdowns","145855","https://theobjectivestandard.com/wp-content/uploads/2021/04/We-the-Living-vs.-Lockdowns.jpg"
"145918","<em>The Free World: Art and Thought in the Cold War</em> by Louis Menand","the-free-world-art-and-thought-in-the-cold-war-by-louis-menand","145940","https://theobjectivestandard.com/wp-content/uploads/2021/04/Free-World.jpg"
"145954","The Anti-Progress Crusade against Flight","the-anti-progress-crusade-against-flight","145956","https://theobjectivestandard.com/wp-content/uploads/2021/04/The-Anti-Progress-Crusade-against-Flight-1.jpg"
"145955","GameStop: The Failed Crusade against Wealth Producers","gamestop-the-failed-crusade-against-wealth-producers","145960","https://theobjectivestandard.com/wp-content/uploads/2021/04/GameStop-The-Failed-Crusade-against-Wealth-Producers.jpg"
"145969","OSI’s May Courses for Life, Liberty, and Happiness","osis-may-courses-for-life-liberty-and-happiness","145970","https://theobjectivestandard.com/wp-content/uploads/2021/04/A-Supersystem.jpg"
"145993","<em>Creating Christ: How Roman Emperors Invented Christianity</em> by James Valliant and Warren Fahy","creating-christ-how-roman-emperors-invented-christianity-by-james-valliant-and-warren-fahy","146012","https://theobjectivestandard.com/wp-content/uploads/2021/04/creating-christ.jpg"
"146017","Letter to the Editor: Keep the TOS Reviews Coming","letter-to-the-editor-keep-the-tos-reviews-coming","114853","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Letter-to-the-Editor.jpg"
"146033","OSI Is Hiring a Full-Time Marketing Specialist","osi-is-hiring-a-full-time-marketing-specialist","146042","https://theobjectivestandard.com/wp-content/uploads/2021/04/shutterstock_241665424-Converted-1.png"
"146054","<em>What Killed Michael Brown?</em> by Shelby Steele","what-killed-by-michael-brown-by-shelby-steele","146055","https://theobjectivestandard.com/wp-content/uploads/2021/04/8242b8737464bbbbdd54c1b1e90118b5c8ef7482707bf782441ca28699de72e3._UY500_UX667_RI_V_TTW_.jpg"
"146050","‘Representation and Inclusion Standards’: The End of the Oscars","representation-and-inclusion-standards-the-end-of-the-oscars","146111","https://theobjectivestandard.com/wp-content/uploads/2021/04/1_y42O7X-eL3xjLrKiN9QMxA.jpeg"
"146118","A Private Rail Renaissance Percolates after Fifty Years of Amtrak Failures","a-private-rail-renaissance-percolates-after-fifty-years-of-amtrak-failures","146119","https://theobjectivestandard.com/wp-content/uploads/2021/04/shutterstock_1096578059.jpg"
"146133","<em>Wall Street</em> (1987), by Stanley Weiser and Oliver Stone","wall-street-1987-by-stanley-weiser-and-oliver-stone","146139","https://theobjectivestandard.com/wp-content/uploads/2021/04/wallstreet.jpg"
"146146","The Book that Helped Me Find Purpose in Life","the-book-that-helped-me-find-purpose-in-life","146147","https://theobjectivestandard.com/wp-content/uploads/2021/04/The-Book-that-Helped-Me-Find-Purpose-in-Life.jpg"
"146158","Ayn Rand's Philosophy for Life, Liberty, and Happiness: A Three-Part Webinar","ayn-rands-philosophy-for-life-liberty-and-happiness-a-three-part-webinar","146160","https://theobjectivestandard.com/wp-content/uploads/2021/04/learn-liberty.png"
"146185","<em>The God Delusion</em> by Richard Dawkins","the-god-delusion-by-richard-dawkins","146204","https://theobjectivestandard.com/wp-content/uploads/2021/05/god.jpg"
"146254","<em>Ibsen’s Kingdom: The Man and His Works</em> by Evert Sprinchorn","ibsens-kingdom-the-man-and-his-works-by-evert-sprinchorn","146265","https://theobjectivestandard.com/wp-content/uploads/2021/05/ibsen.jpg"
"146280","Jon Hersey Is Promoted to Managing Editor of TOS","jon-hersey-is-promoted-to-managing-editor-of-tos","146287","https://theobjectivestandard.com/wp-content/uploads/2021/05/Jon-Philly-1.jpg"
"146286","My New Website, Blog, and Podcast, “Excluding the Middle”","my-new-website-blog-and-podcast-excluding-the-middle","146288","https://theobjectivestandard.com/wp-content/uploads/2021/05/CB_website_cropped.png"
"146365","TOS-Con Is On!","tos-con-is-on","127765","https://www.theobjectivestandard.com/wp-content/uploads/2019/11/TOS-Con-2020-Charles-River-2.jpg"
"146393","From the Editor, Summer 2021","from-the-editor-summer-2021","146430","https://theobjectivestandard.com/wp-content/uploads/2021/05/V16N2-COVER-FINAL-WEB-BANNER-2560x1520-1.jpg"
"146335","Michael Crichton: Jurassic Renaissance Man","michael-crichton-jurassic-renaissance-man","146349","https://theobjectivestandard.com/wp-content/uploads/2021/05/1280px-MichaelCrichton.jpg"
"146373","A Woke New World","a-woke-new-world","146379","https://theobjectivestandard.com/wp-content/uploads/2021/05/2C1X7P7.jpg"
"146621","Reach the Heights You Dream Of","reach-the-heights-you-dream-of","146635","https://theobjectivestandard.com/wp-content/uploads/2021/05/Toward-Achieving-Your-Potential.jpg"
"146640","DeSantis’s ‘Big Tech Bill’ Is Actually a Step Closer to the World Orwell Feared","desantiss-big-tech-bill-is-actually-a-step-closer-to-the-world-orwell-feared","146641","https://theobjectivestandard.com/wp-content/uploads/2021/05/jh-desantis_54bf56f9-0a7a-4c45-8504-e3751c59e7a3.jpg"
"146689","‘From Sawdust to Stardust’: Jackie Cochran’s Soaring Achievements","from-sawdust-to-stardust-jackie-cochrans-soaring-achievements","146702","https://theobjectivestandard.com/wp-content/uploads/2021/06/Jacqueline_Cochran_in_a_Curtiss_P-40_Warhawk.jpg"
"146704","<em>The Words That Made Us: America’s Constitutional Conversation, 1760–1840</em> by Akhil Reed Amar","the-words-that-made-us-americas-constitutional-conversation-1760-1840-by-akhil-reed-amar","146711","https://theobjectivestandard.com/wp-content/uploads/2021/06/words.jpg"
"146732","Biden: The ‘Capitalist’ Who Isn’t","biden-the-capitalist-who-isnt","146735","https://theobjectivestandard.com/wp-content/uploads/2021/06/Biden-The-‘Capitalist-Who-Isnt.jpg"
"146741","The Biggest TOS-Con to Date—Day Passses Now Available","the-biggest-tos-con-to-date-day-passses-now-available","146743","https://theobjectivestandard.com/wp-content/uploads/2021/06/The-Biggest-TOS-Con-to-Date—Day-Passses-Now-Available.jpg"
"146777","<em>Tangled</em>, Directed by Nathan Greno and Byron Howard","tangled-directed-by-nathan-greno-and-byron-howard","146782","https://theobjectivestandard.com/wp-content/uploads/2021/06/scale.jpg"
"146793","Catch a Concert on the Charles River at TOS-Con","catch-a-concert-on-the-charles-river-at-tos-con","146800","https://theobjectivestandard.com/wp-content/uploads/2021/06/TOS-Con-Band-Graphic.png"
"146803","Barbara Corcoran’s Excellent Advice for Women in Business","barbara-corcorans-excellent-advice-for-women-in-business","146805","https://theobjectivestandard.com/wp-content/uploads/2021/06/Corcoran.jpg"
"146815","Boom! Supersonic Flight Is Back in Sight","boom-supersonic-flight-is-back-in-sight","146816","https://theobjectivestandard.com/wp-content/uploads/2021/06/United-Goes-Supersonic-with-Boom-Overture.jpeg"
"146864","On Juneteenth, Let’s Celebrate the Atlases of Abolition","on-juneteenth-lets-celebrate-the-atlases-of-abolition","146875","https://theobjectivestandard.com/wp-content/uploads/2021/06/On-Juneteenth-Lets-Celebrate-the-Atlases-of-Abolition-1.png"
"146860","Banning Evictions Means Violating Property Rights","banning-evictions-means-violating-property-rights","146872","https://theobjectivestandard.com/wp-content/uploads/2021/06/shutterstock_427488781.jpg"
"146877","Ready to Supercharge your Life?","ready-to-supercharge-your-life","146881","https://theobjectivestandard.com/wp-content/uploads/2021/06/Ready-to-Supercharge-your-Life.jpeg"
"146898","Kudos to Dan Wootton and GB News for Challenging the Lockdowns","thank-you-dan-wootton-and-gb-news-for-challenging-the-lockdowns","146909","https://theobjectivestandard.com/wp-content/uploads/2021/06/GB-News-Dan-Wootton-1.jpg"
"146928","Adam Grant on Clear Thinking, Persuasive Writing, and Rational Self-Interest","adam-grant-on-clear-thinking-persuasive-writing-and-rational-self-interest","146939","https://theobjectivestandard.com/wp-content/uploads/2021/06/Adam-Grant-on-Clear-Thinking-Persuasive-Writing-and-Rational-Self-Interest.jpg"
"146943","A Note from Newton on Living Fully","a-note-from-newton-on-living-fully","146946","https://theobjectivestandard.com/wp-content/uploads/2021/06/A-Note-from-Newton.jpeg"
